temp_lo_id,question_text,question_type,suggested_solution,difficulty
LO-C6-06,Việc ghép nhóm dữ liệu có thể dẫn đến nhược điểm gì?,tự luận,"Nhược điểm chính của việc ghép nhóm dữ liệu là làm mất mát thông tin chi tiết. Khi các giá trị được gộp vào một nhóm, ta không còn biết được giá trị chính xác của từng quan sát ban đầu nữa. Ví dụ, trong nhóm [155; 160), ta chỉ biết có 6 học sinh thuộc nhóm này, nhưng không biết chính xác chiều cao của họ là bao nhiêu, có thể là 155, 156, hoặc 159. Điều này có thể ảnh hưởng đến độ chính xác khi tính toán các số đặc trưng như số trung bình.",vận dụng cao
LO-C6-07,Thế nào là không gian mẫu và biến cố của một phép thử ngẫu nhiên?,tự luận,"- Không gian mẫu (ký hiệu là Ω) của một phép thử ngẫu nhiên là tập hợp tất cả các kết quả có thể xảy ra của phép thử đó.\n- Biến cố là một tập con của không gian mẫu. Nói cách khác, biến cố là một kết quả hoặc một tập hợp các kết quả mà ta quan tâm.",nhận biết
LO-C6-07,"Thực hiện phép thử gieo một con súc sắc cân đối, đồng chất một lần. Hãy mô tả không gian mẫu.",tự luận,"Con súc sắc có 6 mặt, được đánh số từ 1 đến 6. Khi gieo một lần, các kết quả có thể xảy ra là mặt 1 chấm, 2 chấm, 3 chấm, 4 chấm, 5 chấm, hoặc 6 chấm.\nVậy, không gian mẫu là: $$Ω = \{1, 2, 3, 4, 5, 6\}$$",nhận biết
LO-C6-07,"Trong phép thử gieo một con súc sắc ở trên, hãy mô tả các biến cố sau:\na) A: 'Mặt xuất hiện có số chấm là số chẵn'.\nb) B: 'Mặt xuất hiện có số chấm lớn hơn 4'.",tự luận,"Không gian mẫu là $$Ω = \{1, 2, 3, 4, 5, 6\}$$.\na) Các kết quả thuận lợi cho biến cố A (số chấm là số chẵn) là: 2, 4, 6.\nVậy, $$A = \{2, 4, 6\}$$.\nb) Các kết quả thuận lợi cho biến cố B (số chấm lớn hơn 4) là: 5, 6.\nVậy, $$B = \{5, 6\}$$.",thông hiểu
LO-C6-07,Gieo hai đồng xu phân biệt một lần. Hãy mô tả không gian mẫu bằng cách liệt kê.,tự luận,"Mỗi đồng xu có hai khả năng là sấp (S) hoặc ngửa (N).\nKhi gieo hai đồng xu, các kết quả có thể xảy ra là:\n- Đồng xu 1 sấp, đồng xu 2 sấp (SS)\n- Đồng xu 1 sấp, đồng xu 2 ngửa (SN)\n- Đồng xu 1 ngửa, đồng xu 2 sấp (NS)\n- Đồng xu 1 ngửa, đồng xu 2 ngửa (NN)\nVậy, không gian mẫu là: $$Ω = \{SS, SN, NS, NN\}$$",vận dụng
LO-C6-07,Một hộp có 3 quả bóng xanh (X) và 2 quả bóng đỏ (Đ). Lấy ngẫu nhiên đồng thời hai quả bóng. Hãy mô tả không gian mẫu.,tự luận,"Đánh số các quả bóng để phân biệt: X1, X2, X3, Đ1, Đ2.\nKhi lấy đồng thời hai quả, các cặp kết quả có thể xảy ra là (không tính thứ tự):\n- Hai quả xanh: {X1, X2}, {X1, X3}, {X2, X3}\n- Một quả xanh, một quả đỏ: {X1, Đ1}, {X1, Đ2}, {X2, Đ1}, {X2, Đ2}, {X3, Đ1}, {X3, Đ2}\n- Hai quả đỏ: {Đ1, Đ2}\nVậy, không gian mẫu có 10 phần tử:\n$$Ω = \{\{X1, X2\}, \{X1, X3\}, \{X2, X3\}, \{X1, Đ1\}, \{X1, Đ2\}, \{X2, Đ1\}, \{X2, Đ2\}, \{X3, Đ1\}, \{X3, Đ2\}, \{Đ1, Đ2\}\}$$",vận dụng cao
LO-C6-08,Phát biểu công thức tính xác suất của biến cố A theo định nghĩa cổ điển.,tự luận,Công thức tính xác suất của biến cố A theo định nghĩa cổ điển là:\\$$P(A) = \frac{n(A)}{n(\Omega)}$$\\Trong đó:\\- $$n(A)$$ là số kết quả thuận lợi cho biến cố A.\\- $$n(\Omega)$$ là tổng số kết quả có thể xảy ra của phép thử (số phần tử của không gian mẫu).\\Công thức này chỉ áp dụng khi các kết quả của phép thử là đồng khả năng.,nhận biết
LO-C6-08,"Gieo một con súc sắc cân đối, đồng chất. Tính xác suất để mặt xuất hiện có số chấm là một số nguyên tố.",tự luận,"1. Không gian mẫu: $$Ω = \{1, 2, 3, 4, 5, 6\}$$. Số phần tử của không gian mẫu là $$n(\Omega) = 6$$.\\2. Gọi A là biến cố 'mặt xuất hiện có số chấm là một số nguyên tố'.\nCác số nguyên tố trong không gian mẫu là: 2, 3, 5.\nVậy, $$A = \{2, 3, 5\}$$. Số kết quả thuận lợi cho A là $$n(A) = 3$$.\\3. Tính xác suất:\\$$P(A) = \frac{n(A)}{n(\Omega)} = \frac{3}{6} = \frac{1}{2}$$.",thông hiểu
LO-C6-08,Một lớp học có 15 học sinh nam và 20 học sinh nữ. Chọn ngẫu nhiên một học sinh để làm lớp trưởng. Tính xác suất để học sinh được chọn là nữ.,tự luận,"1. Tổng số học sinh trong lớp là $$15 + 20 = 35$$. Vậy, tổng số kết quả có thể xảy ra khi chọn một học sinh là $$n(\Omega) = 35$$.\\2. Gọi B là biến cố 'học sinh được chọn là nữ'.\nSố học sinh nữ là 20, nên số kết quả thuận lợi cho B là $$n(B) = 20$$.\\3. Tính xác suất:\\$$P(B) = \frac{n(B)}{n(\Omega)} = \frac{20}{35} = \frac{4}{7}$$.",vận dụng
LO-C6-08,Gieo hai đồng xu cân đối một lần. Tính xác suất để có ít nhất một mặt ngửa.,tự luận,"1. Không gian mẫu: $$Ω = \{SS, SN, NS, NN\}$$. Vậy $$n(\Omega) = 4$$.\\2. Gọi C là biến cố 'có ít nhất một mặt ngửa'.\nCác kết quả thuận lợi cho C là: SN (một ngửa), NS (một ngửa), NN (hai ngửa).\nVậy, $$C = \{SN, NS, NN\}$$. Số kết quả thuận lợi cho C là $$n(C) = 3$$.\\3. Tính xác suất:\\$$P(C) = \frac{n(C)}{n(\Omega)} = \frac{3}{4}$$.\\(Cách khác: Tính xác suất của biến cố đối 'không có mặt ngửa nào', tức là 'cả hai đều sấp' {SS}. Xác suất này là 1/4. Vậy xác suất của C là 1 - 1/4 = 3/4).",vận dụng
LO-C6-08,Một hộp chứa 5 viên bi xanh và 3 viên bi đỏ. Lấy ngẫu nhiên đồng thời 2 viên bi. Tính xác suất để lấy được 2 viên bi cùng màu.,tự luận,1. Tính số phần tử của không gian mẫu:\nTổng số bi là 8. Số cách chọn 2 bi từ 8 bi là $$C_8^2 = \frac{8!}{2!(8-2)!} = \frac{8 \cdot 7}{2} = 28$$. Vậy $$n(\Omega) = 28$$.\\2. Gọi D là biến cố 'lấy được 2 viên bi cùng màu'.\nBiến cố D xảy ra ở hai trường hợp:\n- TH1: Lấy được 2 bi xanh. Số cách chọn là $$C_5^2 = \frac{5 \cdot 4}{2} = 10$$.\n- TH2: Lấy được 2 bi đỏ. Số cách chọn là $$C_3^2 = \frac{3 \cdot 2}{2} = 3$$.\nSố kết quả thuận lợi cho D là $$n(D) = 10 + 3 = 13$$.\\3. Tính xác suất:\\$$P(D) = \frac{n(D)}{n(\Omega)} = \frac{13}{28}$$.,vận dụng cao
LO-C6-09,"Trong câu 'Gieo một đồng xu và quan sát kết quả', đâu là phép thử và đâu là một biến cố có thể xảy ra?",tự luận,- Phép thử là hành động 'Gieo một đồng xu và quan sát kết quả'.\n- Một biến cố có thể xảy ra là 'Mặt sấp xuất hiện' hoặc 'Mặt ngửa xuất hiện'.,nhận biết
LO-C6-09,Cho một hộp đựng 10 tấm thẻ được đánh số từ 1 đến 10. Hành động 'Rút ngẫu nhiên một tấm thẻ' là phép thử hay biến cố? Hãy cho một ví dụ về biến cố liên quan đến hành động này.,tự luận,- Hành động 'Rút ngẫu nhiên một tấm thẻ' là một phép thử.\n- Một ví dụ về biến cố liên quan là: A: 'Rút được tấm thẻ ghi số chẵn' hoặc B: 'Rút được tấm thẻ ghi số nhỏ hơn 5'.,thông hiểu
LO-C6-09,Hãy mô tả một phép thử mà biến cố 'Cả hai con súc sắc đều ra mặt 6 chấm' là một trong các kết quả có thể xảy ra.,tự luận,"Phép thử có thể được mô tả là: 'Gieo hai con súc sắc cân đối, đồng chất một lần và quan sát số chấm xuất hiện trên mỗi con'.",vận dụng
LO-C6-09,Sự khác biệt cơ bản giữa không gian mẫu và biến cố là gì?,tự luận,Sự khác biệt cơ bản là:\n- Không gian mẫu là tập hợp TẤT CẢ các kết quả có thể xảy ra của một phép thử. Nó là một tập hợp đầy đủ và duy nhất cho một phép thử cụ thể.\n- Biến cố chỉ là một TẬP CON của không gian mẫu. Nó là một hoặc một vài kết quả cụ thể mà chúng ta quan tâm. Có thể có rất nhiều biến cố khác nhau liên quan đến cùng một không gian mẫu.,vận dụng
LO-C6-09,"Trong một trận đấu bóng đá, 'Sút một quả phạt đền' là phép thử. Hãy kể ra 3 biến cố khác nhau có thể xảy ra từ phép thử này.",tự luận,Phép thử là 'Sút một quả phạt đền'. Ba biến cố có thể xảy ra là:\n1. A: 'Cầu thủ ghi bàn'.\n2. B: 'Cầu thủ không ghi bàn' (có thể do sút ra ngoài hoặc thủ môn cản phá).\n3. C: 'Bóng trúng xà ngang hoặc cột dọc'. (Lưu ý: Biến cố C là một trường hợp cụ thể của biến cố B).,vận dụng cao
LO-C6-10,Trong một chiếc túi có 5 viên kẹo cam và 3 viên kẹo dâu. Bạn An lấy ngẫu nhiên một viên kẹo. Tính xác suất để An lấy được một viên kẹo dâu.,tự luận,"Tổng số viên kẹo trong túi là $$5 + 3 = 8$$ viên. Đây là $$n(\Omega)$$.\nSố viên kẹo dâu là 3. Đây là số kết quả thuận lợi, $$n(A)$$.\nXác suất để An lấy được một viên kẹo dâu là:\\$$P(A) = \frac{3}{8}$$.",nhận biết
LO-C6-10,"Một vòng quay may mắn được chia thành 8 hình quạt bằng nhau, trong đó có 3 hình quạt màu đỏ, 4 hình quạt màu xanh và 1 hình quạt màu vàng. Tính xác suất để khi quay, mũi tên chỉ vào hình quạt không phải màu xanh.",tự luận,"Tổng số hình quạt là 8, $$n(\Omega) = 8$$.\nGọi B là biến cố 'mũi tên chỉ vào hình quạt không phải màu xanh'.\nSố hình quạt không phải màu xanh là số hình quạt màu đỏ cộng với số hình quạt màu vàng: $$3 + 1 = 4$$. Vậy $$n(B) = 4$$.\nXác suất của biến cố B là:\\$$P(B) = \frac{4}{8} = \frac{1}{2}$$.",thông hiểu
LO-C6-10,"Trong một kỳ thi, có 50 câu hỏi trắc nghiệm, mỗi câu có 4 phương án trả lời và chỉ có một phương án đúng. Một học sinh không học bài và chọn ngẫu nhiên các phương án cho tất cả các câu. Tính xác suất để học sinh đó trả lời đúng câu hỏi đầu tiên.",tự luận,"Đối với câu hỏi đầu tiên, có 4 phương án lựa chọn, vậy $$n(\Omega) = 4$$.\nChỉ có một phương án đúng, vậy số kết quả thuận lợi cho việc trả lời đúng là $$n(C) = 1$$.\nXác suất để học sinh đó trả lời đúng câu hỏi đầu tiên là:\\$$P(C) = \frac{1}{4}$$.",vận dụng
LO-C6-10,Một nhóm 10 người gồm 6 nam và 4 nữ. Chọn ngẫu nhiên 2 người để đi công tác. Tính xác suất để cả hai người được chọn đều là nam.,tự luận,1. Tính số phần tử của không gian mẫu:\nSố cách chọn 2 người từ 10 người là $$C_{10}^2 = \frac{10 \cdot 9}{2} = 45$$. Vậy $$n(\Omega) = 45$$.\\2. Gọi D là biến cố 'cả hai người được chọn đều là nam'.\nSố cách chọn 2 nam từ 6 nam là $$C_6^2 = \frac{6 \cdot 5}{2} = 15$$. Vậy $$n(D) = 15$$.\\3. Tính xác suất:\\$$P(D) = \frac{n(D)}{n(\Omega)} = \frac{15}{45} = \frac{1}{3}$$.,vận dụng cao
LO-C6-10,"Dự báo thời tiết cho biết xác suất có mưa vào ngày mai là 70%. Giả sử dự báo là chính xác, vậy xác suất để ngày mai không có mưa là bao nhiêu?",tự luận,"Gọi M là biến cố 'ngày mai có mưa' và K là biến cố 'ngày mai không có mưa'.\nTa có P(M) = 70% = 0.7.\nBiến cố K là biến cố đối của biến cố M. Tổng xác suất của một biến cố và biến cố đối của nó bằng 1.\\Do đó, $$P(K) = 1 - P(M) = 1 - 0.7 = 0.3$$.\Vậy, xác suất để ngày mai không có mưa là 0.3, hay 30%.",vận dụng
LO-C7-01,Cho hàm số $$y = 2x^2$$. Hàm số này đồng biến khi nào và nghịch biến khi nào?,tự luận,Hàm số $$y = ax^2$$ có hệ số $$a = 2 > 0$$.\n- Hàm số đồng biến khi $$x > 0$$.\n- Hàm số nghịch biến khi $$x < 0$$.,nhận biết
LO-C7-01,Nêu các đặc điểm của đồ thị hàm số $$y = ax^2$$ khi $$a < 0$$.,tự luận,"Khi $$a < 0$$, đồ thị hàm số $$y = ax^2$$ là một Parabol có các đặc điểm sau:\n- Đỉnh là gốc tọa độ O(0; 0).\n- O(0; 0) là điểm cao nhất của đồ thị.\n- Bề lõm của Parabol quay xuống dưới.\n- Đồ thị nhận trục tung (Oy) làm trục đối xứng.",thông hiểu
LO-C7-01,"Cho hàm số $$y = -3x^2$$. Không vẽ đồ thị, hãy so sánh $$f(1)$$ và $$f(2)$$.",tự luận,"Hàm số $$y = -3x^2$$ có hệ số $$a = -3 < 0$$.\nHàm số này nghịch biến khi $$x > 0$$.\nVì $$1 < 2$$ (và đều lớn hơn 0), nên theo tính chất của hàm số nghịch biến, ta có $$f(1) > f(2)$$.",vận dụng
LO-C7-01,Tìm giá trị nhỏ nhất của hàm số $$y = 5x^2$$.,tự luận,"Hàm số $$y = 5x^2$$ có hệ số $$a = 5 > 0$$.\nVì $$x^2 \ge 0$$ với mọi $$x$$, nên $$5x^2 \ge 0$$. Do đó, $$y \ge 0$$.\nGiá trị nhỏ nhất của hàm số là 0, đạt được khi $$x = 0$$.",vận dụng
LO-C7-01,Tìm các giá trị của m để hàm số $$y = (m-2)x^2$$ nghịch biến khi $$x > 0$$.,tự luận,"Hàm số $$y = ax^2$$ nghịch biến khi $$x > 0$$ nếu hệ số $$a < 0$$.\nTrong trường hợp này, $$a = m-2$$.\nĐể hàm số nghịch biến khi $$x > 0$$, ta cần có:\n$$m - 2 < 0$$\n$$m < 2$$\nVậy, các giá trị cần tìm của m là $$m < 2$$.",vận dụng cao
LO-C7-02,Lập bảng giá trị (với 5 điểm) của hàm số $$y = x^2$$.,tự luận,Chọn các giá trị đối xứng của x qua 0.\nBảng giá trị:\n| x | -2 | -1 | 0 | 1 | 2 |\n|---|---|---|---|---|---|\n| y=x² | 4 | 1 | 0 | 1 | 4 |,nhận biết
LO-C7-02,Vẽ đồ thị của hàm số $$y = -2x^2$$.,tự luận,"1. Lập bảng giá trị:\n| x | -2 | -1 | 0 | 1 | 2 |\n|---|---|---|---|---|---|\n| y=-2x² | -8 | -2 | 0 | -2 | -8 |\n2. Vẽ hệ trục tọa độ Oxy.\n3. Xác định các điểm có tọa độ trong bảng: (-2; -8), (-1; -2), (0; 0), (1; -2), (2; -8).\n4. Vẽ một đường cong Parabol đi qua các điểm đã xác định. Parabol này có đỉnh O(0;0), nhận Oy làm trục đối xứng và có bề lõm quay xuống dưới.",thông hiểu
LO-C7-02,Điểm A(2; -4) có thuộc đồ thị hàm số $$y = -x^2$$ không? Vì sao?,tự luận,"Để kiểm tra điểm A(2; -4) có thuộc đồ thị hàm số $$y = -x^2$$ hay không, ta thay tọa độ của A vào hàm số.\nThay x = 2 vào vế phải: $$y = -(2)^2 = -4$$.\nGiá trị y tính được bằng tung độ của điểm A.\nVậy, điểm A(2; -4) thuộc đồ thị hàm số $$y = -x^2$$.",vận dụng
LO-C7-02,Tìm giá trị của a biết rằng đồ thị hàm số $$y = ax^2$$ đi qua điểm M(-2; 8).,tự luận,"Vì đồ thị hàm số đi qua điểm M(-2; 8), nên tọa độ của M phải thỏa mãn phương trình hàm số.\nThay x = -2 và y = 8 vào hàm số, ta có:\n$$8 = a(-2)^2$$\n$$8 = a \cdot 4$$\n$$a = \frac{8}{4} = 2$$\nVậy, giá trị cần tìm là a = 2.",vận dụng
LO-C7-02,Vẽ đồ thị hai hàm số $$y = \frac{1}{2}x^2$$ và $$y = -x+4$$ trên cùng một hệ trục tọa độ.,tự luận,"1. Vẽ Parabol (P): $$y = \frac{1}{2}x^2$$\n   - Lập bảng giá trị: (-4; 8), (-2; 2), (0; 0), (2; 2), (4; 8).\n   - Vẽ Parabol đi qua các điểm này.\n2. Vẽ đường thẳng (d): $$y = -x+4$$\n   - Cho x = 0 => y = 4. Điểm (0; 4).\n   - Cho y = 0 => x = 4. Điểm (4; 0).\n   - Vẽ đường thẳng đi qua hai điểm (0; 4) và (4; 0).\n3. Đảm bảo cả hai đồ thị được vẽ trên cùng một hệ trục tọa độ Oxy.",vận dụng cao
LO-C7-03,Viết phương trình hoành độ giao điểm của Parabol (P): $$y = x^2$$ và đường thẳng (d): $$y = 2x - 1$$.,tự luận,"Phương trình hoành độ giao điểm của (P) và (d) là nghiệm của phương trình có được bằng cách cho hai biểu thức y bằng nhau:\n$$x^2 = 2x - 1$$\nChuyển vế, ta được phương trình bậc hai:\n$$x^2 - 2x + 1 = 0$$",nhận biết
LO-C7-03,Tìm tọa độ giao điểm của Parabol (P): $$y = -x^2$$ và đường thẳng (d): $$y = x - 2$$.,tự luận,"1. Xét phương trình hoành độ giao điểm:\n$$-x^2 = x - 2$$\n$$x^2 + x - 2 = 0$$\n2. Giải phương trình bậc hai. Ta thấy a+b+c = 1+1-2=0, nên phương trình có hai nghiệm:\n$$x_1 = 1$$\n$$x_2 = \frac{c}{a} = -2$$\n3. Tìm tung độ tương ứng:\n- Với $$x_1 = 1$$, thay vào (d): $$y_1 = 1 - 2 = -1$$. Giao điểm thứ nhất là A(1; -1).\n- Với $$x_2 = -2$$, thay vào (d): $$y_2 = -2 - 2 = -4$$. Giao điểm thứ hai là B(-2; -4).\nVậy, (P) và (d) cắt nhau tại hai điểm A(1; -1) và B(-2; -4).",thông hiểu
LO-C7-03,Chứng tỏ rằng Parabol (P): $$y = 2x^2$$ và đường thẳng (d): $$y = 2x - 3$$ không có điểm chung.,tự luận,"Xét phương trình hoành độ giao điểm:\n$$2x^2 = 2x - 3$$\n$$2x^2 - 2x + 3 = 0$$\nTính biệt thức Delta:\n$$\Delta = b^2 - 4ac = (-2)^2 - 4(2)(3) = 4 - 24 = -20$$\nVì $$\Delta < 0$$, phương trình hoành độ giao điểm vô nghiệm.\nVậy, Parabol (P) và đường thẳng (d) không có điểm chung.",vận dụng
LO-C7-03,Tìm giá trị của m để Parabol (P): $$y = x^2$$ tiếp xúc với đường thẳng (d): $$y = 4x - m$$.,tự luận,"(P) tiếp xúc với (d) khi và chỉ khi phương trình hoành độ giao điểm có nghiệm kép.\nXét phương trình hoành độ giao điểm:\n$$x^2 = 4x - m$$\n$$x^2 - 4x + m = 0$$\nĐể phương trình có nghiệm kép, biệt thức Delta phải bằng 0.\n$$\Delta' = (b')^2 - ac = (-2)^2 - 1 \cdot m = 4 - m$$\n$$\Delta' = 0 \iff 4 - m = 0 \iff m = 4$$\nVậy, với m = 4 thì (P) tiếp xúc với (d).",vận dụng
